policy_name,coverage_term,annual_premium,provider,sum_assured,critical_illness,type,age_until,gender,smoker,age,most_notable_5,market_share_top,local_companies,provide_ci,provide_hospital_ins,entered_sg
DIRECT - Term Life,35,279,FWD SINGAPORE PTE. LTD.,300000,0,term,65,m,0,30,0,0,0,1,0,2016
DIRECT - Singlife Term Life,35,305,Singapore Life Ltd.,300000,0,term,65,m,0,30,0,1,1,1,1,2022
DIRECT - Great Term,35,327,Great Eastern Life,300000,0,term,65,m,0,30,1,1,1,1,1,1908
DIRECT - PRUprotect term @ 65,35,339,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,351,AIA Singapore,300000,0,term,65,m,0,30,1,1,0,1,1,1931
Direct-LICS New Secure Future Term Plan,35,360,LIC (Singapore) Pte Ltd,300000,0,term,65,m,0,30,0,0,0,0,0,2013
DIRECT- ManuAssure Term,36,364,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,m,0,30,1,1,0,1,0,1899
DIRECT - Etiqa term life,35,159,Etiqa Insurance Pte. Ltd.,300000,0,term,65,f,0,30,0,0,0,1,0,2007
DIRECT Star Term (non-renewable),35,180,Income Insurance Limited,300000,0,term,65,f,0,30,1,1,1,1,1,1970
DIRECT- TM Basic Term (Level),35,184,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,f,0,30,0,0,0,1,0,1923
DIRECT - HSBC Life - Term Lite,36,189,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,f,0,30,0,1,0,1,1,2022
DIRECT - Term,35,193,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,0,30,0,0,0,1,0,2003
DIRECT - China Life Term Plan,35,195,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,0,30,0,0,0,1,0,2015
DIRECT - Term Life,35,195,FWD SINGAPORE PTE. LTD.,300000,0,term,65,f,0,30,0,0,0,1,0,2016
DIRECT - Great Term,35,222,Great Eastern Life,300000,0,term,65,f,0,30,1,1,1,1,1,1908
DIRECT - PRUprotect term @ 65,35,252,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - Singlife Term Life,35,259,Singapore Life Ltd.,300000,0,term,65,f,0,30,0,1,1,1,1,2022
DIRECT- ManuAssure Term,36,260,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,f,0,30,1,1,0,1,0,1899
Direct-LICS New Secure Future Term Plan,35,264,LIC (Singapore) Pte Ltd,300000,0,term,65,f,0,30,0,0,0,0,0,2013
DIRECT - AIA Term Cover,36,279,AIA Singapore,300000,0,term,65,f,0,30,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level),35,342,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,m,1,30,0,0,0,1,0,1923
DIRECT - Etiqa term life,35,357,Etiqa Insurance Pte. Ltd.,300000,0,term,65,m,1,30,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite,36,358,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,m,1,30,0,1,0,1,1,2022
DIRECT - China Life Term Plan,35,402,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,1,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,403,Income Insurance Limited,300000,0,term,65,m,1,30,1,1,1,1,1,1970
DIRECT - Singlife Term Life,35,422,Singapore Life Ltd.,300000,0,term,65,m,1,30,0,1,1,1,1,2022
DIRECT - Term Life,35,429,FWD SINGAPORE PTE. LTD.,300000,0,term,65,m,1,30,0,0,0,1,0,2016
Direct-LICS New Secure Future Term Plan,35,450,LIC (Singapore) Pte Ltd,300000,0,term,65,m,1,30,0,0,0,0,0,2013
DIRECT - Great Term,35,462,Great Eastern Life,300000,0,term,65,m,1,30,1,1,1,1,1,1908
DIRECT - Term,35,554,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,m,1,30,0,0,0,1,0,2003
DIRECT - PRUprotect term @ 65,35,558,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,m,1,30,1,1,0,1,1,1931
DIRECT- ManuAssure Term,36,563,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,m,1,30,1,1,0,1,0,1899
DIRECT - AIA Term Cover,36,663,AIA Singapore,300000,0,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite,36,239,HSBC Life (Singapore) Pte. Ltd.,300000,0,term,65,f,1,30,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level),35,276,Tokio Marine Life Insurance Singapore Ltd,300000,0,term,65,f,1,30,0,0,0,1,0,1923
DIRECT - Term Life,35,285,FWD SINGAPORE PTE. LTD.,300000,0,term,65,f,1,30,0,0,0,1,0,2016
DIRECT - China Life Term Plan,35,291,China Life Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,1,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,302,Income Insurance Limited,300000,0,term,65,f,1,30,1,1,1,1,1,1970
DIRECT - Etiqa term life,35,303,Etiqa Insurance Pte. Ltd.,300000,0,term,65,f,1,30,0,0,0,1,0,2007
DIRECT - Great Term,35,307,Great Eastern Life,300000,0,term,65,f,1,30,1,1,1,1,1,1908
DIRECT - Singlife Term Life,35,333,Singapore Life Ltd.,300000,0,term,65,f,1,30,0,1,1,1,1,2022
Direct-LICS New Secure Future Term Plan,35,346,LIC (Singapore) Pte Ltd,300000,0,term,65,f,1,30,0,0,0,0,0,2013
DIRECT- ManuAssure Term,36,357,Manulife (Singapore) Pte. Ltd.,300000,0,term,65,f,1,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,405,Prudential Assurance Company Singapore (Pte) Limited,300000,0,term,65,f,1,30,1,1,0,1,1,1931
DIRECT - Term,35,442,China Taiping Insurance (Singapore) Pte. Ltd.,300000,0,term,65,f,1,30,0,0,0,1,0,2003
DIRECT - AIA Term Cover,36,471,AIA Singapore,300000,0,term,65,f,1,30,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,564,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,m,0,30,0,0,0,1,0,1923
DIRECT - Etiqa term life with CI,35,573,Etiqa Insurance Pte. Ltd.,300000,1,term,65,m,0,30,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite and Termcare,36,601,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,m,0,30,0,1,0,1,1,2022
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,661,Great Eastern Life,300000,1,term,65,m,0,30,1,1,1,1,1,1908
DIRECT - Term Life,35,666,FWD SINGAPORE PTE. LTD.,300000,1,term,65,m,0,30,0,0,0,1,0,2016
DIRECT Star Term (non-renewable),35,673,Income Insurance Limited,300000,1,term,65,m,0,30,1,1,1,1,1,1970
DIRECT - Singlife Term Life,35,684,Singapore Life Ltd.,300000,1,term,65,m,0,30,0,1,1,1,1,2022
DIRECT - Term,35,696,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,0,30,0,0,0,1,0,2003
DIRECT - China Life Term Plan,35,753,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,0,30,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),36,834,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,m,0,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,873,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,996,AIA Singapore,300000,1,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - Term Life,35,546,FWD SINGAPORE PTE. LTD.,300000,1,term,65,f,0,30,0,0,0,1,0,2016
DIRECT - HSBC Life - Term Lite and Termcare,36,588,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,f,0,30,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,613,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,f,0,30,0,0,0,1,0,1923
DIRECT - Singlife Term Life,35,627,Singapore Life Ltd.,300000,1,term,65,f,0,30,0,1,1,1,1,2022
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,684,Great Eastern Life,300000,1,term,65,f,0,30,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,35,690,Etiqa Insurance Pte. Ltd.,300000,1,term,65,f,0,30,0,0,0,1,0,2007
DIRECT - China Life Term Plan,35,714,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,0,30,0,0,0,1,0,2015
DIRECT - Term,35,747,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,0,30,0,0,0,1,0,2003
DIRECT- ManuAssure Term (with CI),36,782,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,f,0,30,1,1,0,1,0,1899
DIRECT Star Term (non-renewable),35,831,Income Insurance Limited,300000,1,term,65,f,0,30,1,1,1,1,1,1970
DIRECT - PRUprotect term @ 65,35,960,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,996,AIA Singapore,300000,1,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite and Termcare,36,892,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,m,1,30,0,1,0,1,1,2022
DIRECT - Etiqa term life with CI,35,912,Etiqa Insurance Pte. Ltd.,300000,1,term,65,m,1,30,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,975,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,m,1,30,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,1006,Great Eastern Life,300000,1,term,65,m,1,30,1,1,1,1,1,1908
DIRECT - Singlife Term Life,35,1022,Singapore Life Ltd.,300000,1,term,65,m,1,30,0,1,1,1,1,2022
DIRECT - Term Life,35,1041,FWD SINGAPORE PTE. LTD.,300000,1,term,65,m,1,30,0,0,0,1,0,2016
DIRECT - China Life Term Plan,35,1125,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,1,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,1279,Income Insurance Limited,300000,1,term,65,m,1,30,1,1,1,1,1,1970
DIRECT- ManuAssure Term (with CI),36,1303,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,m,1,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,1332,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - Term,35,1392,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,m,1,30,0,0,0,1,0,2003
DIRECT - AIA Term Cover,36,1632,AIA Singapore,300000,1,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - Singlife Term Life,35,812,Singapore Life Ltd.,300000,1,term,65,f,1,30,0,1,1,1,1,2022
DIRECT - HSBC Life - Term Lite and Termcare,36,854,HSBC Life (Singapore) Pte. Ltd.,300000,1,term,65,f,1,30,0,1,0,1,1,2022
DIRECT - Term Life,35,894,FWD SINGAPORE PTE. LTD.,300000,1,term,65,f,1,30,0,0,0,1,0,2016
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,943,Great Eastern Life,300000,1,term,65,f,1,30,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,35,972,Etiqa Insurance Pte. Ltd.,300000,1,term,65,f,1,30,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,990,Tokio Marine Life Insurance Singapore Ltd,300000,1,term,65,f,1,30,0,0,0,1,0,1923
DIRECT - China Life Term Plan,35,1110,China Life Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,1,30,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),36,1164,Manulife (Singapore) Pte. Ltd.,300000,1,term,65,f,1,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,1449,Prudential Assurance Company Singapore (Pte) Limited,300000,1,term,65,f,1,30,1,1,0,1,1,1931
DIRECT - Term,35,1478,China Taiping Insurance (Singapore) Pte. Ltd.,300000,1,term,65,f,1,30,0,0,0,1,0,2003
DIRECT - AIA Term Cover,36,1548,AIA Singapore,300000,1,term,65,f,1,30,1,1,0,1,1,1931
DIRECT Star Term (non-renewable),35,1561,Income Insurance Limited,300000,1,term,65,f,1,30,1,1,1,1,1,1970
DIRECT - Etiqa term life,35,248,Etiqa Insurance Pte. Ltd.,400000,0,term,65,m,0,30,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level),35,268,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,m,0,30,0,0,0,1,0,1923
DIRECT - Term,35,284,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,0,30,0,0,0,1,0,2003
DIRECT Star Term (non-renewable),35,321,Income Insurance Limited,400000,0,term,65,m,0,30,1,1,1,1,1,1970
DIRECT - China Life Term Plan,35,336,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,0,30,0,0,0,1,0,2015
DIRECT - HSBC Life - Term Lite,36,346,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,m,0,30,0,1,0,1,1,2022
DIRECT - Term Life,35,372,FWD SINGAPORE PTE. LTD.,400000,0,term,65,m,0,30,0,0,0,1,0,2016
DIRECT - Singlife Term Life,35,406,Singapore Life Ltd.,400000,0,term,65,m,0,30,0,1,1,1,1,2022
DIRECT - Great Term,35,436,Great Eastern Life,400000,0,term,65,m,0,30,1,1,1,1,1,1908
DIRECT - PRUprotect term @ 65,35,452,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,468,AIA Singapore,400000,0,term,65,m,0,30,1,1,0,1,1,1931
Direct-LICS New Secure Future Term Plan,35,480,LIC (Singapore) Pte Ltd,400000,0,term,65,m,0,30,0,0,0,0,0,2013
DIRECT- ManuAssure Term,36,485,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,m,0,30,1,1,0,1,0,1899
DIRECT - Etiqa term life,35,204,Etiqa Insurance Pte. Ltd.,400000,0,term,65,f,0,30,0,0,0,1,0,2007
DIRECT - Term,35,212,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,0,30,0,0,0,1,0,2003
DIRECT - China Life Term Plan,35,240,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,0,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,240,Income Insurance Limited,400000,0,term,65,f,0,30,1,1,1,1,1,1970
DIRECT- TM Basic Term (Level),35,245,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,f,0,30,0,0,0,1,0,1923
DIRECT - HSBC Life - Term Lite,36,252,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,f,0,30,0,1,0,1,1,2022
DIRECT - Term Life,35,260,FWD SINGAPORE PTE. LTD.,400000,0,term,65,f,0,30,0,0,0,1,0,2016
DIRECT - Great Term,35,297,Great Eastern Life,400000,0,term,65,f,0,30,1,1,1,1,1,1908
DIRECT - PRUprotect term @ 65,35,336,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - Singlife Term Life,35,345,Singapore Life Ltd.,400000,0,term,65,f,0,30,0,1,1,1,1,2022
DIRECT- ManuAssure Term,36,346,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,f,0,30,1,1,0,1,0,1899
Direct-LICS New Secure Future Term Plan,35,351,LIC (Singapore) Pte Ltd,400000,0,term,65,f,0,30,0,0,0,0,0,2013
DIRECT - AIA Term Cover,36,372,AIA Singapore,400000,0,term,65,f,0,30,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level),35,456,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,m,1,30,0,0,0,1,0,1923
DIRECT - Etiqa term life,35,468,Etiqa Insurance Pte. Ltd.,400000,0,term,65,m,1,30,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite,36,477,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,m,1,30,0,1,0,1,1,2022
DIRECT - China Life Term Plan,35,516,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,1,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,537,Income Insurance Limited,400000,0,term,65,m,1,30,1,1,1,1,1,1970
DIRECT - Singlife Term Life,35,563,Singapore Life Ltd.,400000,0,term,65,m,1,30,0,1,1,1,1,2022
DIRECT - Term Life,35,572,FWD SINGAPORE PTE. LTD.,400000,0,term,65,m,1,30,0,0,0,1,0,2016
Direct-LICS New Secure Future Term Plan,35,600,LIC (Singapore) Pte Ltd,400000,0,term,65,m,1,30,0,0,0,0,0,2013
DIRECT - Term,35,608,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,m,1,30,0,0,0,1,0,2003
DIRECT - Great Term,35,616,Great Eastern Life,400000,0,term,65,m,1,30,1,1,1,1,1,1908
DIRECT - PRUprotect term @ 65,35,744,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,m,1,30,1,1,0,1,1,1931
DIRECT- ManuAssure Term,36,750,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,m,1,30,1,1,0,1,0,1899
DIRECT - AIA Term Cover,36,884,AIA Singapore,400000,0,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite,36,319,HSBC Life (Singapore) Pte. Ltd.,400000,0,term,65,f,1,30,0,1,0,1,1,2022
DIRECT - China Life Term Plan,35,368,China Life Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,1,30,0,0,0,1,0,2015
DIRECT- TM Basic Term (Level),35,368,Tokio Marine Life Insurance Singapore Ltd,400000,0,term,65,f,1,30,0,0,0,1,0,1923
DIRECT - Term Life,35,380,FWD SINGAPORE PTE. LTD.,400000,0,term,65,f,1,30,0,0,0,1,0,2016
DIRECT - Etiqa term life,35,396,Etiqa Insurance Pte. Ltd.,400000,0,term,65,f,1,30,0,0,0,1,0,2007
DIRECT Star Term (non-renewable),35,402,Income Insurance Limited,400000,0,term,65,f,1,30,1,1,1,1,1,1970
DIRECT - Great Term,35,409,Great Eastern Life,400000,0,term,65,f,1,30,1,1,1,1,1,1908
DIRECT - Singlife Term Life,35,444,Singapore Life Ltd.,400000,0,term,65,f,1,30,0,1,1,1,1,2022
Direct-LICS New Secure Future Term Plan,35,461,LIC (Singapore) Pte Ltd,400000,0,term,65,f,1,30,0,0,0,0,0,2013
DIRECT- ManuAssure Term,36,476,Manulife (Singapore) Pte. Ltd.,400000,0,term,65,f,1,30,1,1,0,1,0,1899
DIRECT - Term,35,484,China Taiping Insurance (Singapore) Pte. Ltd.,400000,0,term,65,f,1,30,0,0,0,1,0,2003
DIRECT - PRUprotect term @ 65,35,540,Prudential Assurance Company Singapore (Pte) Limited,400000,0,term,65,f,1,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,628,AIA Singapore,400000,0,term,65,f,1,30,1,1,0,1,1,1931
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,752,Tokio Marine Life Insurance Singapore Ltd,400000,1,term,65,m,0,30,0,0,0,1,0,1923
DIRECT - Etiqa term life with CI,35,756,Etiqa Insurance Pte. Ltd.,400000,1,term,65,m,0,30,0,0,0,1,0,2007
DIRECT - HSBC Life - Term Lite and Termcare,36,802,HSBC Life (Singapore) Pte. Ltd.,400000,1,term,65,m,0,30,0,1,0,1,1,2022
DIRECT - Term,35,868,China Taiping Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,0,30,0,0,0,1,0,2003
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,881,Great Eastern Life,400000,1,term,65,m,0,30,1,1,1,1,1,1908
DIRECT - Term Life,35,888,FWD SINGAPORE PTE. LTD.,400000,1,term,65,m,0,30,0,0,0,1,0,2016
DIRECT Star Term (non-renewable),35,898,Income Insurance Limited,400000,1,term,65,m,0,30,1,1,1,1,1,1970
DIRECT - Singlife Term Life,35,911,Singapore Life Ltd.,400000,1,term,65,m,0,30,0,1,1,1,1,2022
DIRECT - China Life Term Plan,35,984,China Life Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,0,30,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),36,1112,Manulife (Singapore) Pte. Ltd.,400000,1,term,65,m,0,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,1164,Prudential Assurance Company Singapore (Pte) Limited,400000,1,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,1328,AIA Singapore,400000,1,term,65,m,0,30,1,1,0,1,1,1931
DIRECT - Term Life,35,728,FWD SINGAPORE PTE. LTD.,400000,1,term,65,f,0,30,0,0,0,1,0,2016
DIRECT - HSBC Life - Term Lite and Termcare,36,784,HSBC Life (Singapore) Pte. Ltd.,400000,1,term,65,f,0,30,0,1,0,1,1,2022
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,817,Tokio Marine Life Insurance Singapore Ltd,400000,1,term,65,f,0,30,0,0,0,1,0,1923
DIRECT - Singlife Term Life,35,836,Singapore Life Ltd.,400000,1,term,65,f,0,30,0,1,1,1,1,2022
DIRECT - Etiqa term life with CI,35,912,Etiqa Insurance Pte. Ltd.,400000,1,term,65,f,0,30,0,0,0,1,0,2007
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,912,Great Eastern Life,400000,1,term,65,f,0,30,1,1,1,1,1,1908
DIRECT - China Life Term Plan,35,932,China Life Insurance (Singapore) Pte. Ltd.,400000,1,term,65,f,0,30,0,0,0,1,0,2015
DIRECT - Term,35,950,China Taiping Insurance (Singapore) Pte. Ltd.,400000,1,term,65,f,0,30,0,0,0,1,0,2003
DIRECT- ManuAssure Term (with CI),36,1042,Manulife (Singapore) Pte. Ltd.,400000,1,term,65,f,0,30,1,1,0,1,0,1899
DIRECT Star Term (non-renewable),35,1108,Income Insurance Limited,400000,1,term,65,f,0,30,1,1,1,1,1,1970
DIRECT - PRUprotect term @ 65,35,1280,Prudential Assurance Company Singapore (Pte) Limited,400000,1,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,1328,AIA Singapore,400000,1,term,65,f,0,30,1,1,0,1,1,1931
DIRECT - HSBC Life - Term Lite and Termcare,36,1189,HSBC Life (Singapore) Pte. Ltd.,400000,1,term,65,m,1,30,0,1,0,1,1,2022
DIRECT - Etiqa term life with CI,35,1208,Etiqa Insurance Pte. Ltd.,400000,1,term,65,m,1,30,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,1300,Tokio Marine Life Insurance Singapore Ltd,400000,1,term,65,m,1,30,0,0,0,1,0,1923
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,1341,Great Eastern Life,400000,1,term,65,m,1,30,1,1,1,1,1,1908
DIRECT - Singlife Term Life,35,1362,Singapore Life Ltd.,400000,1,term,65,m,1,30,0,1,1,1,1,2022
DIRECT - Term Life,35,1388,FWD SINGAPORE PTE. LTD.,400000,1,term,65,m,1,30,0,0,0,1,0,2016
DIRECT - China Life Term Plan,35,1480,China Life Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,1,30,0,0,0,1,0,2015
DIRECT Star Term (non-renewable),35,1705,Income Insurance Limited,400000,1,term,65,m,1,30,1,1,1,1,1,1970
DIRECT - Term,35,1725,China Taiping Insurance (Singapore) Pte. Ltd.,400000,1,term,65,m,1,30,0,0,0,1,0,2003
DIRECT- ManuAssure Term (with CI),36,1737,Manulife (Singapore) Pte. Ltd.,400000,1,term,65,m,1,30,1,1,0,1,0,1899
DIRECT - PRUprotect term @ 65,35,1776,Prudential Assurance Company Singapore (Pte) Limited,400000,1,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,2176,AIA Singapore,400000,1,term,65,m,1,30,1,1,0,1,1,1931
DIRECT - Singlife Term Life,35,1083,Singapore Life Ltd.,400000,1,term,65,f,1,30,0,1,1,1,1,2022
DIRECT - HSBC Life - Term Lite and Termcare,36,1139,HSBC Life (Singapore) Pte. Ltd.,400000,1,term,65,f,1,30,0,1,0,1,1,2022
DIRECT - Term Life,35,1192,FWD SINGAPORE PTE. LTD.,400000,1,term,65,f,1,30,0,0,0,1,0,2016
DIRECT - Great Term with Optional DIRECT - Great Critical Care,35,1258,Great Eastern Life,400000,1,term,65,f,1,30,1,1,1,1,1,1908
DIRECT - Etiqa term life with CI,35,1288,Etiqa Insurance Pte. Ltd.,400000,1,term,65,f,1,30,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level) (+ Critical Illness),35,1320,Tokio Marine Life Insurance Singapore Ltd,400000,1,term,65,f,1,30,0,0,0,1,0,1923
DIRECT - China Life Term Plan,35,1460,China Life Insurance (Singapore) Pte. Ltd.,400000,1,term,65,f,1,30,0,0,0,1,0,2015
DIRECT- ManuAssure Term (with CI),36,1552,Manulife (Singapore) Pte. Ltd.,400000,1,term,65,f,1,30,1,1,0,1,0,1899
DIRECT - Term,35,1866,China Taiping Insurance (Singapore) Pte. Ltd.,400000,1,term,65,f,1,30,0,0,0,1,0,2003
DIRECT - PRUprotect term @ 65,35,1932,Prudential Assurance Company Singapore (Pte) Limited,400000,1,term,65,f,1,30,1,1,0,1,1,1931
DIRECT - AIA Term Cover,36,2064,AIA Singapore,400000,1,term,65,f,1,30,1,1,0,1,1,1931
DIRECT Star Term (non-renewable),35,2082,Income Insurance Limited,400000,1,term,65,f,1,30,1,1,1,1,1,1970
DIRECT - Etiqa term life,36,74,Etiqa Insurance Pte. Ltd.,100000,0,term,65,m,0,29,0,0,0,1,0,2007
DIRECT- TM Basic Term (Level),36,94,Tokio Marine Life Insurance Singapore Ltd,100000,0,term,65,m,0,29,0,0,0,1,0,1923
DIRECT - Term,36,99,China Taiping Insurance (Singapore) Pte. Ltd.,100000,0,term,65,m,0,29,0,0,0,1,0,2003
DIRECT - PRUprotect term @ 65,36,109,Prudential Assurance Company Singapore (Pte) Limited,100000,0,term,65,m,0,29,1,1,0,1,1,1931
DIRECT - China Life Term Plan,36,111,China Life Insurance (Singapore) Pte. Ltd.,100000,0,term,65,m,0,29,0,0,0,1,0,2015
DIRECT - Term Life,36,113,FWD SINGAPORE PTE. LTD.,100000,0,term,65,m,0,29,0,0,0,1,0,2016
DIRECT - AIA Term Cover,37,115,AIA Singapore,100000,0,term,65,m,0,29,1,1,0,1,1,1931
DIRECT - Great Term,36,117,Great Eastern Life,100000,0,term,65,m,0,29,1,1,1,1,1,1908
Direct-LICS New Secure Future Term Plan,36,117,LIC (Singapore) Pte Ltd,100000,0,term,65,m,0,29,0,0,0,0,0,2013
DIRECT Star Term (non-renewable),36,120,Income Insurance Limited,100000,0,term,65,m,0,29,1,1,1,1,1,1970
DIRECT - HSBC Life - Term Lite,37,124,HSBC Life (Singapore) Pte. Ltd.,100000,0,term,65,m,0,29,0,1,0,1,1,2022
DIRECT - Singlife Term Life,36,129,Singapore Life Ltd.,100000,0,term,65,m,0,29,0,1,1,1,1,2022
DIRECT- ManuAssure Term,37,139,Manulife (Singapore) Pte. Ltd.,100000,0,term,65,m,0,29,1,1,0,1,0,1899
DIRECT - Etiqa term life,36,64,Etiqa Insurance Pte. Ltd.,100000,0,term,65,f,0,29,0,0,0,1,0,2007
DIRECT - Term,36,75,China Taiping Insurance (Singapore) Pte. Ltd.,100000,0,term,65,f,0,29,0,0,0,1,0,2003
DIRECT - Term Life,36,77,FWD SINGAPORE PTE. LTD.,100000,0,term,65,f,0,29,0,0,0,1,0,2016
